Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
microfiber-tops-bc-0227,Microfiber Tops- BC-0227,<p>Custom made Microfiber Tops- BC-0227 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Tops > Crop Tops,Microfiber Tops,MMA Gear,true,Title,Default Title,,,,,,,,MICROFIBER-TOPS-BC-0227-DEFAULT-TITLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_rushg_0012.jpg?v=1752033856,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
microfiber-tops-bc-0228,Microfiber Tops- BC-0228,<p>Custom made Microfiber Tops- BC-0228 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops,Microfiber Tops,MMA Gear,true,Title,Default Title,,,,,,,,MICROFIBER-TOPS-BC-0228-DEFAULT-TITLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_rushg_0013.jpg?v=1752033597,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
microfiber-tops-bc-0229,Microfiber Tops- BC-0229,<p>Custom made Microfiber Tops- BC-0229 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Tops,Microfiber Tops,MMA Gear,true,Title,Default Title,,,,,,,,MICROFIBER-TOPS-BC-0229-DEFAULT-TITLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_rushg_0014.jpg?v=1752033390,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
microfiber-tops-bc-0230,Microfiber Tops- BC-0230,<p>Custom made Microfiber Tops- BC-0230 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Microfiber Tops,MMA Gear,true,Title,Default Title,,,,,,,,MICROFIBER-TOPS-BC-0230-DEFAULT-TITLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_rushg_0015.jpg?v=1752033188,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
microfiber-tops-bc-0231,Microfiber Tops- BC-0231,<p>Custom made Microfiber Tops- BC-0231 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Tops,Microfiber Tops,MMA Gear,true,Title,Default Title,,,,,,,,MICROFIBER-TOPS-BC-0231-DEFAULT-TITLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_rushg_0016.jpg?v=1752032773,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
microfiber-tops-bc-0232,Microfiber Tops- BC-0232,<p>Custom made Microfiber Tops- BC-0232 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Tops,Microfiber Tops,MMA Gear,true,Title,Default Title,,,,,,,,MICROFIBER-TOPS-BC-0232-DEFAULT-TITLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_rushg_0017.jpg?v=1752032469,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
microfiber-tops-bc-0233,Microfiber Tops- BC-0233,<p>Custom made Microfiber Tops- BC-0233 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Tops,Microfiber Tops,MMA Gear,true,Title,Default Title,,,,,,,,MICROFIBER-TOPS-BC-0233-DEFAULT-TITLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_rushg_0018.jpg?v=1752032191,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
microfiber-tops-bc-0234,Microfiber Tops- BC-0234,<p>Custom made Microfiber Tops- BC-0234 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Tops > T-Shirts,Microfiber Tops,MMA Gear,true,Title,Default Title,,,,,,,,MICROFIBER-TOPS-BC-0234-DEFAULT-TITLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_rushg_0019.jpg?v=1752032010,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
microfiber-tops-bc-0235,Microfiber Tops- BC-0235,<p>Custom made Microfiber Tops- BC-0235 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Clothing Tops,Microfiber Tops,MMA Gear,true,Title,Default Title,,,,,,,,MICROFIBER-TOPS-BC-0235-DEFAULT-TITLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_rushg_0020.jpg?v=1752019706,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
microfiber-tops-bc-0236,Microfiber Tops- BC-0236,<p>Custom made Microfiber Tops- BC-0236 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Tops,Microfiber Tops,MMA Gear,true,Title,Default Title,,,,,,,,MICROFIBER-TOPS-BC-0236-DEFAULT-TITLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_rushg_0021.jpg?v=1752019411,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
teacher-hoddie,Teacher Hoddie,<p>Black Hoodie (long sleeve) with Hood for TEACHERS at Shenandoah Middle School</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies,tshirt,Shenandoah Middle,true,Size,adult-small,product.metafields.shopify.size,,,,,,,TEACHER-HODDIE-ADULT-SMALL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-Hoodie-Black.jpg?v=1752018593,1,,false,,,,,black,hooded,adult-small; adult-medium; adult-large; adult-extra-large; adult-2-xl,,unisex,,,lb,,,true,,,true,,,active
teacher-hoddie,,,,,,,,,adult-medium,,,,,,,,TEACHER-HODDIE-ADULT-MEDIUM,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
teacher-hoddie,,,,,,,,,adult-large,,,,,,,,TEACHER-HODDIE-ADULT-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
teacher-hoddie,,,,,,,,,adult-extra-large,,,,,,,,TEACHER-HODDIE-ADULT-EXTRA-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
teacher-hoddie,,,,,,,,,adult-2-xl,,,,,,,,TEACHER-HODDIE-ADULT-2-XL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
teacher-polo-shirt,Teacher Polo Shirt,<p>Polo TShirt for TEACHERS at Shenandoah Middle School</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies,tshirt,Shenandoah Middle,true,Size,adult-small,product.metafields.shopify.size,Color,black,product.metafields.shopify.color-pattern,,,,TEACHER-POLO-SHIRT-ADULT-SMALL-BLACK,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Purple.jpg?v=1752018059,1,,false,,,,,black; gray; purple,,adult-small; adult-medium; adult-large; adult-extra-large; adult-2-xl,,unisex,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Black.jpg?v=1752018060,lb,,,true,,,true,,,active
teacher-polo-shirt,,,,,,,,,adult-small,,,gray,,,,,TEACHER-POLO-SHIRT-ADULT-SMALL-GRAY,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Black.jpg?v=1752018060,2,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Gray.jpg?v=1752018059,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-small,,,purple,,,,,TEACHER-POLO-SHIRT-ADULT-SMALL-PURPLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Gray.jpg?v=1752018059,3,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Purple.jpg?v=1752018059,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-medium,,,black,,,,,TEACHER-POLO-SHIRT-ADULT-MEDIUM-BLACK,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Black.jpg?v=1752018060,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-medium,,,gray,,,,,TEACHER-POLO-SHIRT-ADULT-MEDIUM-GRAY,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Gray.jpg?v=1752018059,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-medium,,,purple,,,,,TEACHER-POLO-SHIRT-ADULT-MEDIUM-PURPLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Purple.jpg?v=1752018059,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-large,,,black,,,,,TEACHER-POLO-SHIRT-ADULT-LARGE-BLACK,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Black.jpg?v=1752018060,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-large,,,gray,,,,,TEACHER-POLO-SHIRT-ADULT-LARGE-GRAY,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Gray.jpg?v=1752018059,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-large,,,purple,,,,,TEACHER-POLO-SHIRT-ADULT-LARGE-PURPLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Purple.jpg?v=1752018059,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-extra-large,,,black,,,,,TEACHER-POLO-SHIRT-ADULT-EXTRA-LARGE-BLACK,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Black.jpg?v=1752018060,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-extra-large,,,gray,,,,,TEACHER-POLO-SHIRT-ADULT-EXTRA-LARGE-GRAY,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Gray.jpg?v=1752018059,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-extra-large,,,purple,,,,,TEACHER-POLO-SHIRT-ADULT-EXTRA-LARGE-PURPLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Purple.jpg?v=1752018059,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-2-xl,,,black,,,,,TEACHER-POLO-SHIRT-ADULT-2-XL-BLACK,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Black.jpg?v=1752018060,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-2-xl,,,gray,,,,,TEACHER-POLO-SHIRT-ADULT-2-XL-GRAY,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Gray.jpg?v=1752018059,lb,,,true,,,true,,,
teacher-polo-shirt,,,,,,,,,adult-2-xl,,,purple,,,,,TEACHER-POLO-SHIRT-ADULT-2-XL-PURPLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-PoloTShirt-Purple.jpg?v=1752018059,lb,,,true,,,true,,,
long-sleeve-tshirt,Long Sleeve TShirt,<p>Long Sleeve TShirt for TEACHERS at Shenandoah Middle School</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies,sweater,Shenandoah Middle,true,Size,adult-small,product.metafields.shopify.size,Color,gray,product.metafields.shopify.color-pattern,,,,LONG-SLEEVE-TSHIRT-ADULT-SMALL-GRAY,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Grey.jpg?v=1752017418,1,,false,,,,,gray; purple; gradient; black,,adult-small; adult-medium; adult-large; adult-extra-large; adult-2-xl,long,unisex,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Grey.jpg?v=1752017418,lb,,,true,,,true,,,active
long-sleeve-tshirt,,,,,,,,,adult-small,,,purple,,,,,LONG-SLEEVE-TSHIRT-ADULT-SMALL-PURPLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Purple.jpg?v=1752017422,2,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Purple.jpg?v=1752017422,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-small,,,gradient,,,,,LONG-SLEEVE-TSHIRT-ADULT-SMALL-GRADIENT,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Grey-Purple-Gradient.jpg?v=1752017425,3,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Grey-Purple-Gradient.jpg?v=1752017425,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-small,,,black,,,,,LONG-SLEEVE-TSHIRT-ADULT-SMALL-BLACK,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Black.jpg?v=1752018753,4,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Black.jpg?v=1752018753,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-medium,,,gray,,,,,LONG-SLEEVE-TSHIRT-ADULT-MEDIUM-GRAY,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Grey.jpg?v=1752017418,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-medium,,,purple,,,,,LONG-SLEEVE-TSHIRT-ADULT-MEDIUM-PURPLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Purple.jpg?v=1752017422,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-medium,,,gradient,,,,,LONG-SLEEVE-TSHIRT-ADULT-MEDIUM-GRADIENT,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Grey-Purple-Gradient.jpg?v=1752017425,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-medium,,,black,,,,,LONG-SLEEVE-TSHIRT-ADULT-MEDIUM-BLACK,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Black.jpg?v=1752018753,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-large,,,gray,,,,,LONG-SLEEVE-TSHIRT-ADULT-LARGE-GRAY,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Grey.jpg?v=1752017418,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-large,,,purple,,,,,LONG-SLEEVE-TSHIRT-ADULT-LARGE-PURPLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Purple.jpg?v=1752017422,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-large,,,gradient,,,,,LONG-SLEEVE-TSHIRT-ADULT-LARGE-GRADIENT,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Grey-Purple-Gradient.jpg?v=1752017425,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-large,,,black,,,,,LONG-SLEEVE-TSHIRT-ADULT-LARGE-BLACK,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Black.jpg?v=1752018753,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-extra-large,,,gray,,,,,LONG-SLEEVE-TSHIRT-ADULT-EXTRA-LARGE-GRAY,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Grey.jpg?v=1752017418,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-extra-large,,,purple,,,,,LONG-SLEEVE-TSHIRT-ADULT-EXTRA-LARGE-PURPLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Purple.jpg?v=1752017422,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-extra-large,,,gradient,,,,,LONG-SLEEVE-TSHIRT-ADULT-EXTRA-LARGE-GRADIENT,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Grey-Purple-Gradient.jpg?v=1752017425,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-extra-large,,,black,,,,,LONG-SLEEVE-TSHIRT-ADULT-EXTRA-LARGE-BLACK,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Black.jpg?v=1752018753,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-2-xl,,,gray,,,,,LONG-SLEEVE-TSHIRT-ADULT-2-XL-GRAY,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Grey.jpg?v=1752017418,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-2-xl,,,purple,,,,,LONG-SLEEVE-TSHIRT-ADULT-2-XL-PURPLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Purple.jpg?v=1752017422,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-2-xl,,,gradient,,,,,LONG-SLEEVE-TSHIRT-ADULT-2-XL-GRADIENT,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Grey-Purple-Gradient.jpg?v=1752017425,lb,,,true,,,true,,,
long-sleeve-tshirt,,,,,,,,,adult-2-xl,,,black,,,,,LONG-SLEEVE-TSHIRT-ADULT-2-XL-BLACK,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-LongSleeveTShirt-Black.jpg?v=1752018753,lb,,,true,,,true,,,
teacher-hoddied-shirt-black,Teacher Hoddied Shirt (Black),<p>Black Shirt (short sleeve) with Hood for TEACHERS at Shenandoah Middle School</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies,tshirt,Shenandoah Middle,true,Size,adult-small,product.metafields.shopify.size,,,,,,,TEACHER-HODDIED-SHIRT-BLACK-ADULT-SMALL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/ShenandoahTEACHER-HoodiedTShirt-Black.jpg?v=1752017053,1,,false,,,,,black,hooded,adult-small; adult-medium; adult-large; adult-extra-large; adult-2-xl,,unisex,,,lb,,,true,,,true,,,active
teacher-hoddied-shirt-black,,,,,,,,,adult-medium,,,,,,,,TEACHER-HODDIED-SHIRT-BLACK-ADULT-MEDIUM,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
teacher-hoddied-shirt-black,,,,,,,,,adult-large,,,,,,,,TEACHER-HODDIED-SHIRT-BLACK-ADULT-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
teacher-hoddied-shirt-black,,,,,,,,,adult-extra-large,,,,,,,,TEACHER-HODDIED-SHIRT-BLACK-ADULT-EXTRA-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
teacher-hoddied-shirt-black,,,,,,,,,adult-2-xl,,,,,,,,TEACHER-HODDIED-SHIRT-BLACK-ADULT-2-XL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
microfiber-tops-bc-0237,Microfiber Tops- BC-0237,<p>Custom made Microfiber Tops- BC-0237 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Clothing Tops,Microfiber Tops,MMA Gear,true,Title,Default Title,,,,,,,,MICROFIBER-TOPS-BC-0237-DEFAULT-TITLE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_gw_rushg_0022.jpg?v=1751996956,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
sports-bra-bc-0472,Sports Bra- BC-0472,<p>Custom made Sports Bra- BC-0472 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Sports Bras,Sports Bra,GYM WEAR,true,Title,Default Title,,,,,,,,SPORTS-BRA-BC-0472-DEFAULT-TITLE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_sports_bra_0018.jpg?v=1751996580,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
sports-bra-bc-0471,Sports Bra- BC-0471,<p>Custom made Sports Bra- BC-0471 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Sports Bras,Sports Bra,GYM WEAR,true,Title,Default Title,,,,,,,,SPORTS-BRA-BC-0471-DEFAULT-TITLE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_sports_bra_0017.jpg?v=1751996449,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
sports-bra-bc-0470,Sports Bra- BC-0470,<p>Custom made Sports Bra- BC-0470 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Sports Bras,Sports Bra,GYM WEAR,true,Title,Default Title,,,,,,,,SPORTS-BRA-BC-0470-DEFAULT-TITLE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_sports_bra_0016.jpg?v=1751996113,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
sports-bra-bc-0469,Sports Bra- BC-0469,<p>Custom made Sports Bra- BC-0469 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Sports Bras,Sports Bra,GYM WEAR,true,Title,Default Title,,,,,,,,SPORTS-BRA-BC-0469-DEFAULT-TITLE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_sports_bra_0015.jpg?v=1751995871,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
