Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
sports-bra-bc-0458,,,,,,,,Size,Small,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0458-SMALL,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0458,,,,,,,,Size,Medium,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0458-MEDIUM,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0458,,,,,,,,Size,Large,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0458-LARGE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0458,,,,,,,,Size,X-Large,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0458-X-LARGE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0458,,,,,,,,Size,2XL,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0458-2XL,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0457,Sports Bra- BC-0457,<p>Custom made Sports Bra- BC-0457 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Sports Bras,Sports Bra,GYM WEAR,true,Size,X-Small,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0457-X-SMALL,0.0,shopify,continue,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_sports_bra_003.jpg?v=1751858383,1,,false,,,,,,,x-small; small; medium; large; x-large; 2xl,,,,,lb,,,true,,,true,,,active
sports-bra-bc-0457,,,,,,,,Size,Small,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0457-SMALL,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0457,,,,,,,,Size,Medium,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0457-MEDIUM,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0457,,,,,,,,Size,Large,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0457-LARGE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0457,,,,,,,,Size,X-Large,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0457-X-LARGE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0457,,,,,,,,Size,2XL,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0457-2XL,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0456,Sports Bra- BC-0456,<p>Custom made Sports Bra- BC-0456 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Sports Bras,Sports Bra,GYM WEAR,true,Size,X-Small,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0456-X-SMALL,0.0,shopify,continue,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_sports_bra_002.jpg?v=1751857528,1,,false,,,,,,,x-small; small; medium; large; x-large; 2xl,,,,,lb,,,true,,,true,,,active
sports-bra-bc-0456,,,,,,,,Size,Small,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0456-SMALL,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0456,,,,,,,,Size,Medium,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0456-MEDIUM,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0456,,,,,,,,Size,Large,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0456-LARGE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0456,,,,,,,,Size,X-Large,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0456-X-LARGE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0456,,,,,,,,Size,2XL,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0456-2XL,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0455,Sports Bra- BC-0455,<p>Custom made Sports Bra- BC-0455 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Sports Bras,Sports Bra,GYM WEAR,true,Size,X-Small,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0455-X-SMALL,0.0,shopify,continue,manual,45.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_sports_bra_001.jpg?v=1751857205,1,,false,,,,,,,x-small; small; medium; large; x-large; 2xl,,,,,lb,,,true,,,true,,,active
sports-bra-bc-0455,,,,,,,,Size,Small,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0455-SMALL,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0455,,,,,,,,Size,Medium,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0455-MEDIUM,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0455,,,,,,,,Size,Large,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0455-LARGE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0455,,,,,,,,Size,X-Large,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0455-X-LARGE,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
sports-bra-bc-0455,,,,,,,,Size,2XL,product.metafields.shopify.size,,,,,,,SPORTS-BRA-BC-0455-2XL,0.0,shopify,continue,manual,45.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0484,Stringer Vest- BC-0484,<p>Custom made Stringer Vest- BC-0484 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Vests,Stringer Vest,General Purpose Athletic Equipment,true,Size,Small,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0484-SMALL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_stringer_vest_0012.jpg?v=1751856505,1,,false,,,,,,,small; medium; large; x-large; 2xl; 3xl,,,,,lb,,,true,,,true,,,active
stringer-vest-bc-0484,,,,,,,,Size,Medium,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0484-MEDIUM,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0484,,,,,,,,Size,Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0484-LARGE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0484,,,,,,,,Size,X-Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0484-X-LARGE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0484,,,,,,,,Size,2XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0484-2XL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0484,,,,,,,,Size,3XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0484-3XL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0483,Stringer Vest- BC-0483,<p>Custom made Stringer Vest- BC-0483 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Vests,Stringer Vest,General Purpose Athletic Equipment,true,Size,Small,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0483-SMALL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_stringer_vest_0011.jpg?v=1751856165,1,,false,,,,,,,small; medium; large; x-large; 2xl; 3xl,,,,,lb,,,true,,,true,,,active
stringer-vest-bc-0483,,,,,,,,Size,Medium,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0483-MEDIUM,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0483,,,,,,,,Size,Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0483-LARGE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0483,,,,,,,,Size,X-Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0483-X-LARGE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0483,,,,,,,,Size,2XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0483-2XL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0483,,,,,,,,Size,3XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0483-3XL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0482,Stringer Vest- BC-0482,<p>Custom made Stringer Vest- BC-0482 by Besu Customs.</p>,Besu Customs,Sporting Goods > Outdoor Recreation > Golf > Golf Bags,Stringer Vest,General Purpose Athletic Equipment,true,Title,Default Title,,,,,,,,STRINGER-VEST-BC-0482-DEFAULT-TITLE,0.0,shopify,continue,manual,65.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_stringer_vest_0010.jpg?v=1751855362,1,,false,,,,,,,,,,,,lb,,,true,,,true,,,active
stringer-vest-bc-0481,Stringer Vest- BC-0481,<p>Custom made Stringer Vest- BC-0481 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Vests,Stringer Vest,General Purpose Athletic Equipment,true,Size,Small,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0481-SMALL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_stringer_vest_009.jpg?v=1751854887,1,,false,,,,,,,small; medium; large; x-large; 2xl; 3xl,,,,,lb,,,true,,,true,,,active
stringer-vest-bc-0481,,,,,,,,Size,Medium,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0481-MEDIUM,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0481,,,,,,,,Size,Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0481-LARGE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0481,,,,,,,,Size,X-Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0481-X-LARGE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0481,,,,,,,,Size,2XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0481-2XL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0481,,,,,,,,Size,3XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0481-3XL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0480,Stringer Vest- BC-0480,<p>Custom made Stringer Vest- BC-0480 by Besu Customs.</p>,Besu Customs,Sporting Goods > Athletics > General Purpose Athletic Equipment,Stringer Vest,General Purpose Athletic Equipment,true,Size,Small,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0480-SMALL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_stringer_vest_008.jpg?v=1751854161,1,,false,,,,,,,small; medium; large; x-large; 2xl; 3xl,,,,,lb,,,true,,,true,,,active
stringer-vest-bc-0480,,,,,,,,Size,Medium,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0480-MEDIUM,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0480,,,,,,,,Size,Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0480-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0480,,,,,,,,Size,X-Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0480-X-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0480,,,,,,,,Size,2XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0480-2XL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0480,,,,,,,,Size,3XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0480-3XL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0479,Stringer Vest- BC-0479,<p>Custom made Stringer Vest- BC-0479 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Vests,Stringer Vest,General Purpose Athletic Equipment,true,Size,Small,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0479-SMALL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_stringer_vest_007.jpg?v=1751853647,1,,false,,,,,,,small; medium; large; x-large; 2xl; 3xl,,,,,lb,,,true,,,true,,,active
stringer-vest-bc-0479,,,,,,,,Size,Medium,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0479-MEDIUM,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0479,,,,,,,,Size,Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0479-LARGE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0479,,,,,,,,Size,X-Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0479-X-LARGE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0479,,,,,,,,Size,2XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0479-2XL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0479,,,,,,,,Size,3XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0479-3XL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0478,Stringer Vest- BC-0478,<p>Custom made Stringer Vest- BC-0478 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Vests,Stringer Vest,General Purpose Athletic Equipment,true,Size,Small,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0478-SMALL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_stringer_vest_006.jpg?v=1751852517,1,,false,,,,,,,small; medium; large; x-large; 2xl; 3xl,,,,,lb,,,true,,,true,,,active
stringer-vest-bc-0478,,,,,,,,Size,Medium,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0478-MEDIUM,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0478,,,,,,,,Size,Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0478-LARGE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0478,,,,,,,,Size,X-Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0478-X-LARGE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0478,,,,,,,,Size,2XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0478-2XL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0478,,,,,,,,Size,3XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0478-3XL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie-blac,Shenandoah Middle School Hoodie Black,<p>Shenandoah Middle School Hoodie Black</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies,Hoodie,Shenandoah Middle,true,Size,adult-2-xl,product.metafields.shopify.size,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-BLAC-ADULT-2-XL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/Shenandoah-Hoodie-Black.jpg?v=1751007445,1,,false,,,,,black,hooded,adult-2-xl; adult-extra-large; adult-large; adult-medium; adult-small; adult-extra-small; youth-extra-large; youth-large,,unisex,,,lb,,,true,,,true,,,active
shenandoah-middle-school-hoodie-blac,,,,,,,,,adult-extra-large,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-BLAC-ADULT-EXTRA-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie-blac,,,,,,,,,adult-large,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-BLAC-ADULT-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie-blac,,,,,,,,,adult-medium,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-BLAC-ADULT-MEDIUM,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie-blac,,,,,,,,,adult-small,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-BLAC-ADULT-SMALL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie-blac,,,,,,,,,adult-extra-small,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-BLAC-ADULT-EXTRA-SMALL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie-blac,,,,,,,,,youth-extra-large,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-BLAC-YOUTH-EXTRA-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie-blac,,,,,,,,,youth-large,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-BLAC-YOUTH-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie,Shenandoah Middle School Hoodie Gray,<p>Shenandoah Middle School Hoodie Gray</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies,Hoodie,Shenandoah Middle,true,Size,adult-2-xl,product.metafields.shopify.size,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-ADULT-2-XL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/Shenandoah-Hoodie-Grey.jpg?v=1751007223,1,,false,,,,,gray,hooded,adult-2-xl; adult-extra-large; adult-large; adult-medium; adult-small; adult-extra-small; youth-extra-large; youth-large,,unisex,,,lb,,,true,,,true,,,active
shenandoah-middle-school-hoodie,,,,,,,,,adult-extra-large,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-ADULT-EXTRA-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie,,,,,,,,,adult-large,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-ADULT-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie,,,,,,,,,adult-medium,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-ADULT-MEDIUM,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie,,,,,,,,,adult-small,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-ADULT-SMALL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie,,,,,,,,,adult-extra-small,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-ADULT-EXTRA-SMALL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie,,,,,,,,,youth-extra-large,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-YOUTH-EXTRA-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
shenandoah-middle-school-hoodie,,,,,,,,,youth-large,,,,,,,,SHENANDOAH-MIDDLE-SCHOOL-HOODIE-YOUTH-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0477,Stringer Vest- BC-0477,<p>Custom made Stringer Vest- BC-0477 by Besu Customs.</p>,Besu Customs,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Vests,Stringer Vest,General Purpose Athletic Equipment,true,Size,Small,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0477-SMALL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_stringer_vest_005.jpg?v=1749839536,1,,false,,,,,,,small; medium; large; x-large; 2xl; 3xl,,,,,lb,,,true,,,true,,,active
stringer-vest-bc-0477,,,,,,,,Size,Medium,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0477-MEDIUM,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0477,,,,,,,,Size,Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0477-LARGE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0477,,,,,,,,Size,X-Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0477-X-LARGE,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0477,,,,,,,,Size,2XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0477-2XL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0477,,,,,,,,Size,3XL,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0477-3XL,0.0,shopify,continue,manual,55.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0476,Stringer Vest- BC-0476,<p>Custom made Stringer Vest- BC-0476 by Besu Customs.</p>,Besu Customs,Sporting Goods > Athletics > General Purpose Athletic Equipment,Stringer Vest,General Purpose Athletic Equipment,true,Size,Small,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0476-SMALL,0.0,shopify,continue,manual,35.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0894/7436/7766/files/xhs_stringer_vest_004.jpg?v=1749838646,1,,false,,,,,,,small; medium; large; x-large; 2xl; 3xl,,,,,lb,,,true,,,true,,,active
stringer-vest-bc-0476,,,,,,,,Size,Medium,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0476-MEDIUM,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0476,,,,,,,,Size,Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0476-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
stringer-vest-bc-0476,,,,,,,,Size,X-Large,product.metafields.shopify.size,,,,,,,STRINGER-VEST-BC-0476-X-LARGE,0.0,shopify,continue,manual,35.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,
